No,,0,1,2,3,long,lat,statue
525,524,후암점,서울시 용산구 동자동 19-33,서울특별시,02-755-9595,126.975215083106,37.5505482195907,정좌표
526,525,염리점,서울시 마포구 숭문4길 5,서울특별시,02-713-3340,126.945630807698,37.5477873864828,정좌표
528,527,이태원점,서울시 용산구 이태원동 225-60,서울특별시,02-797-7689,126.989700945,37.539387195746,정좌표
529,528,응봉점,서울시 성동구 응봉동 193-118 1층,서울특별시,02-2293-3600,127.031178215375,37.5494749234066,정좌표
530,529,응암점,서울시 은평구 응암동 239-18,서울특별시,02-354-2646,126.921637026452,37.5934774854849,정좌표
531,530,역촌점,서울시 은평구 역촌동 34-1,서울특별시,02-384-8008,126.918374558767,37.6030464378533,정좌표
532,531,우이점,서울시 강북구 우이동 72-65,서울특별시,02-902-1870,127.013920062528,37.6494083617105,정좌표
533,532,수유점,서울시 강북구 수유동 310-1,서울특별시,02-997-1745,127.014876332269,37.6436254931881,정좌표
534,533,번동점,서울특별시 강북구 번동 411-17,서울특별시,02-994-3232,127.029771466192,37.6358725703465,정좌표
535,534,창동점,서울특별시 도봉구 창동 804 대우APT 상가,서울특별시,02-995-6481,127.037504523186,37.6423610772001,정좌표
536,535,쌍문점,서울시 도봉구 시루봉로2길 66 1층 102호,서울특별시,02-900-3301,127.031652772403,37.655481699232,정좌표
537,536,녹천점,서울특별시 도봉구 창동 38-1 주공17단지상가 101,서울특별시,02-995-4236,127.053144456528,37.6457613499893,정좌표
538,537,월계미성점,서울시 노원구 월계동 17 미성상가 103,서울특별시,02-975-8892,127.067629102191,37.6212708000658,정좌표
539,538,공릉점,서울특별시 노원구 공릉동 270-70,서울특별시,02-948-7724,127.081773537166,37.6206279044651,정좌표
540,539,중곡점,서울시 광진구 중곡동 79-10,서울특별시,02-446-7831,127.088610076909,37.5574190876588,정좌표
541,540,면목점,서울시 중랑구 면목동 657-56,서울특별시,02-495-4716,127.083340566593,37.579370460227,정좌표
542,541,신내점,서울시 중랑구 신내동 472-3 ,서울특별시,02-435-8438,127.097599684663,37.6043738642744,정좌표
543,542,공릉2점,서울특별시 노원구 공릉동 708 공릉 2단지 상가,서울특별시,02-948-7733,127.069403699559,37.6302649045774,정좌표
544,543,중계점,서울시 노원구 중계동 503 중계그린상가 B-107 ,서울특별시,02-971-4444,127.064081638184,37.6420171129139,정좌표
545,544,수락산점,"서울시 노원구 상계동 1110-6 종합상가 103,110,111호",서울특별시,02-936-4994,127.053747557577,37.6778528738986,정좌표
546,545,칠금봉방점,충북 충주시 연수동 1245,충청북도,043-853-9288,127.924516188258,36.9848565171324,정좌표
547,546,청전점,충북 제천시 숭문로20길 26(의림동),충청북도,043-648-9222,128.211769249054,37.142348031188,정좌표
548,547,지현점,충북 충주시 사직산8길 22(지현동),충청북도,043-852-9991,127.927558697993,36.9695593781387,정좌표
549,548,이류점,충북 충주시 대소원면 대소원1길 21,충청북도,043-851-9289,127.817086381232,36.9773652381794,정좌표
550,549,용산점,충북 충주시 용정2길 39-1(성남동),충청북도,043-844-9292,127.937950207548,36.9671698256335,정좌표
551,550,연수점,충북 충주시 금릉동 708-2,충청북도,043-845-9201,127.928964728386,36.9907109569392,정좌표
552,551,수안보점,충북 충주시 수안보면 장터1길 19,충청북도,043-848-7278,127.991192325868,36.8459917091841,정좌표
553,552,부강점,충북 충주시 교현동 1087,충청북도,043-843-5163,127.933537118958,36.9817547583699,정좌표
554,553,금가점,충북 충주시 금가면 강수로 335,충청북도,043-853-9191,127.925536810318,37.0429524737838,정좌표
556,555,오창호수공원점,충청북도 청주시 청원구 오창읍 양청리 752-4 102호,충청북도,043-213-0215,127.422727144633,36.715858785891,정좌표
557,556,음성점,충청북도 음성군 음성읍 시장로 43 ,충청북도,043-872-1138,127.694550476248,36.9317275146967,정좌표
558,557,탑동점,충청북도 청주시 상당구 탑동로1번길 104 ,충청북도,043-255-1686,127.493605474577,36.6322540421357,정좌표
559,558,괴산점,충청북도 괴산군 괴산읍 동부리 627-20,충청북도,043-833-9959,127.79309637489,36.8098511842501,정좌표
560,559,가경점,충북 청주시 가경동1137번지,충청북도,043-232-9999,127.432029985292,36.6279966860102,정좌표
561,560,봉명점,충청북도 청주시 흥덕구 봉명로149번길 6,충청북도,043-265-9993,127.458353642728,36.6397349594984,정좌표
562,561,부윤점,충청북도 음성군 대소면 대동로 515 ,충청북도,043-877-7633,127.523821666784,36.9501905990796,정좌표
563,562,강서점,충청북도 청주시 흥덕구 서현중로 56 ,충청북도,043-238-3382,127.428928732718,36.6234524125479,정좌표
564,563,감곡점,충청북도 음성군 감곡면 장감로 189 ,충청북도,043-881-5538,127.643051127294,37.1176085267471,정좌표
565,564,진천점,충청북도 진천군 진천읍 문화2길 12,충청북도,043-534-8292,127.446419307132,36.8509642709869,정좌표
566,565,복대점,충청북도 청주시 흥덕구 성봉로 267 ,충청북도,043-236-1717,127.449758244597,36.6290150820468,정좌표
567,566,석교점,충청북도 청주시 상당구 영운로 140 ,충청북도,043-254-2851,127.494895576192,36.6279122138763,정좌표
568,567,소라점,충청북도 청주시 상당구 원봉로 25 신라아파트 상가 111호,충청북도,043-293-3973,127.51095817175,36.612533389738,정좌표
570,569,영동점,충청북도 영동군 영동읍 영산로1길 3 ,충청북도,043-742-1213,127.776886292159,36.1758268407506,정좌표
571,570,옥천점,충청북도 옥천군 옥천읍 금장로 113 ,충청북도,043-733-1725,127.575374019811,36.2981391251079,정좌표
572,571,용산점,충청북도 영동군 용산면 용산로 307,충청북도,043-742-1212,127.829397150837,36.2582134105402,정좌표
573,572,배방북수점,충청남도 아산시 배방읍 배방로173번길 20-18 ,충청남도,041-541-3092,127.066312257591,36.7719403027955,정좌표
574,573,용화점,충청남도 아산시 온중로 20,충청남도,041-541-9292,126.996595310085,36.7724568585397,정좌표
575,574,신양점,충청남도 예산군 신양면 청신로 389 ,충청남도,041-331-0799,126.869185984504,36.6032703162397,정좌표
576,575,동문점,충청남도 서산시 한마음2로 49 ,충청남도,041-665-9777,126.457642792381,36.7773748402252,정좌표
577,576,서면점,충청남도 서천군 서면 서인로 361,충청남도,041-953-9282,126.507448533794,36.1511227723222,정좌표
578,577,석문점,충청남도 당진시 석문면 해명4로3길 34,충청남도,041-356-9700,126.589879196737,36.9771102682607,정좌표
579,578,강경점,충청남도 논산시 강경읍 계백로153번길 4 ,충청남도,041-745-1121,127.016896592018,36.1580708214339,정좌표
580,579,한진포구점,충청남도 당진시 송악읍 한진포구길 27 ,충청남도,041-358-0421,126.779730814929,36.9691631156822,정좌표
581,580,예산덕산점,충청남도 예산군 덕산면 봉운로 21,충청남도,041-337-5311,126.670646758315,36.7051887393246,정좌표
582,581,대천동점,충청남도 보령시 남대천로 73 ,충청남도,041-934-9294,126.59262387944,36.3470942118181,정좌표
583,582,신평점,충청남도 당진시 신평면 신평로 820,충청남도,041-362-9233,126.77434551164,36.8842309418561,정좌표
584,583,온양1동점,충청남도 아산시 번영로 71 ,충청남도,041-546-1077,126.998695178801,36.7869398537132,정좌표
585,584,논산점,충청남도 논산시 부창로100번길 13-19,충청남도,041-736-6262,127.089037259352,36.1945570011742,정좌표
586,585,신암점,충청남도 예산군 신암면 추사로 206,충청남도,041-332-4652,126.824350834913,36.744089535392,정좌표
587,586,서천점,충청남도 서천군 서천읍 충절로29번길 18,충청남도,041-953-9259,126.686668211154,36.0773053407268,정좌표
588,587,신정점,충청남도 아산시 온천대로 1333번길 15,충청남도,041-549-0662,126.987162176407,36.7868839288809,정좌표
589,588,엄사점,충청남도 계룡시 엄사면 엄사중앙로 65-10 동아아파트 상가 106호 ,충청남도,042-840-9282,127.240000652553,36.2872407617646,정좌표
590,589,인주점,충청남도 아산시 인주면 현대로 1032 ,충청남도,041-533-6467,126.879900818706,36.8460720411042,정좌표
591,590,음암점,충청남도 서산시 음암면 상홍리 155-3 우리아파트상가 ,충청남도,041-663-1211,126.505902078541,36.7929437843659,정좌표
592,591,당진1점,충청남도 당진시 밤절로 103,충청남도,041-357-9205,126.642159706158,36.9022802479532,정좌표
593,592,웅천점,충청남도 보령시 웅천읍 장터중앙길 126 ,충청남도,041-933-2338,126.59987328641,36.2330406038632,정좌표
594,593,안면점,충청남도 태안군 안면읍 장터로 140-1 ,충청남도,041-674-0097,126.345434740819,36.5197528924688,정좌표
595,594,인지점,충청남도 서산시 인지면 무학로 1728 ,충청남도,041-669-9923,126.427778280535,36.7568732979273,정좌표
596,595,금산점,충청남도 금산군 금산읍 금산로 1465,충청남도,041-753-4808,127.488704543874,36.1044860151828,정좌표
597,596,부여점,충청남도 부여군 부여읍 석탑로 3 ,충청남도,041-832-6979,126.912502843974,36.2763864255627,정좌표
598,597,샘마을점,충청남도 아산시 신창면 남성길 99,충청남도,041-533-0041,126.952077956264,36.7897530755275,정좌표
599,598,모종점,충청남도 아산시 모종동 577-13 ,충청남도,041-544-3910,127.010923874276,36.7821865100393,정좌표
600,599,천북점,충청남도 보령시 천북면 하궁길 10,충청남도,041-641-2461,126.52776425839,36.4808502456354,정좌표
601,600,공주1점,충청남도 공주시 우금티로 755 2층 ,충청남도,041-856-5455,127.133405141145,36.4523083311493,정좌표
602,601,해미점,충청남도 서산시 해미면 남문1로 47 ,충청남도,041-688-6662,126.546493551825,36.7112971309883,정좌표
603,602,모항점,충청남도 태안군 소원면 모항파도로 113 ,충청남도,041-672-9044,126.140407282055,36.7722101293326,정좌표
604,603,원북점,충청남도 태안군 원북면 원이로 841-4 ,충청남도,041-672-3599,126.258150887714,36.82436557851,정좌표
605,604,명지점,충청남도 서산시 대산읍 물안1로 123 ,충청남도,041-664-2564,126.425123894696,36.9679041720207,정좌표
606,605,두정2점,충청남도 천안시 서북구 두정역서1길 4-12 다온빌리지 1층상가 ,충청남도,041-566-1111,127.147443965005,36.8357799115105,정좌표
607,606,목천점,충청남도 천안시 동남구 목천읍 교천지산길 16 ,충청남도,041-558-9993,127.202782961402,36.7716011950187,정좌표
608,607,장재점,충청남도 아산시 배방읍 연화로 36 연화마을8단지 상가2동 104호 ,충청남도,041-534-5592,127.094956197116,36.7847486672371,정좌표
609,608,성거점,충청남도 천안시 서북구 성거읍 송남리 585,충청남도,041-522-0550,127.198533769478,36.866862523874,정좌표
610,609,초원점,충청남도 아산시 음봉면 음봉로681번길 24 초원아파트109-101호 ,충청남도,041-531-9295,127.085928734399,36.8392471956907,정좌표
611,610,신방점,충청남도 천안시 동남구 수곡2길 5 ,충청남도,041-575-6236,127.127734618331,36.788738844846,정좌표
612,611,청수점,충청남도 천안시 동남구 풍세로 932 ,충청남도,041-567-4241,127.14933565981,36.7910976458731,정좌표
613,612,입장점,충청남도 천안시 서북구 입장면 입장로 121 초원상가6-103호 ,충청남도,041-584-5694,127.21920773672,36.911674510157,정좌표
614,613,쌍용봉명점,충청남도 천안시 서북구 봉서5길 18 ,충청남도,041-579-9990,127.132465452485,36.8088979469324,정좌표
615,614,백석점,충청남도 천안시 서북구 백석4길 12,충청남도,041-523-9288,127.124075494462,36.8232253955703,정좌표
616,615,쌍용월봉점,충청남도 천안시 서북구 월봉4로 140-16 월봉태영아파트상가 107호 ,충청남도,041-571-9292,127.117374933029,36.7983212167901,정좌표
617,616,북면중앙점,충청남도 천안시 동남구 북면 상동리 86-14 중앙아파트 상가 16호 ,충청남도,041-555-7874,127.269068951391,36.7701807205668,정좌표
618,617,성환점,충청남도 천안시 서북구 성환읍 성환중앙로 47 ,충청남도,041-581-9369,127.130503246191,36.9180337839317,정좌표
619,618,직산점,충청남도 천안시 서북구 성거읍 봉주로 111 ,충청남도,041-583-6161,127.159060657018,36.8780371062178,정좌표
620,619,차암공단점,충청남도 천안시 서북구 직산읍 2공단5로 169 대림상가 105호 ,충청남도,041-621-9292,127.120714636135,36.8612169087375,정좌표
621,620,두정1점,충청남도 천안시 서북구 늘푸른5길 22 골드프라자 110호 ,충청남도,041-551-3392,127.129655198286,36.8273321266479,정좌표
622,621,성정점,충청남도 천안시 서북구 서부16길14,충청남도,041-575-5457,127.138112751162,36.8227832362367,정좌표
623,622,신부점,충청남도 천안시 동남구 터미널2로 32 (신부동729번지),충청남도,041-563-9292,127.158408063976,36.8217085064271,정좌표
624,623,남부점,충청남도 천안시 동남구 풍세로 769-28,충청남도,041-592-9245,127.137277618071,36.7817312690686,정좌표
625,624,10단지점,충청남도 천안시 서북구 봉서산샛길 64 상가102호 ,충청남도,041-578-5592,127.118675701836,36.8065626421457,정좌표
626,625,효자점,전북 전주시 완산구 성지산로 61-4 ,전라북도,063-228-1999,127.1241628613,35.8025433559143,정좌표
627,626,조촌점,전북 군산시 조촌로 68 (조촌동),전라북도,063-451-7666,126.738108278812,35.9701394871443,정좌표
628,627,정읍수성점,전북 정읍시  중앙로95(수성동),전라북도,063-535-3773,126.850229413108,35.5687359910146,정좌표
629,628,익산영등점,전북 익산시 고봉로22길 31 (영등동),전라북도,063-852-9982,126.971001864062,35.9556291271361,정좌표
630,629,수송점,전북 군산시 월명로 305(수송동),전라북도,063-466-7666,126.715418798448,35.9712915396046,정좌표
631,630,산북소룡점,전북 군산시 칠성안1길 17(산북동 104호),전라북도,063-471-9282,126.676906864235,35.9684640674011,정좌표
632,631,미장점,전북 군산시 미장남로 36(미장동),전라북도,063-468-9282,126.727091558532,35.9615344619478,정좌표
633,632,미룡군산대점,전북 군산시 미제1길 6(미룡동),전라북도,063-462-9299,126.685766220977,35.9473928296827,정좌표
634,633,만경점,전북 김제시 만경읍 만경로 804,전라북도,063-545-3286,126.816797087339,35.8517750547574,정좌표
635,634,나운지곡점,전북 군산시 신평길 33-2(지곡동),전라북도,063-463-9285,126.71346684979,35.958284837794,정좌표
636,635,나운1점,전북 군산시 상나운로 86(나운동),전라북도,063-463-8292,126.696090147789,35.9700378070126,정좌표
637,636,김제점,전북 김제시 동서로 133(요촌동),전라북도,063-542-8292,126.883516520622,35.7980103443652,정좌표
638,637,김제신풍점,전북 김제시 검산택지5길 21-7(검산동),전라북도,063-544-9282,126.903600254899,35.8019175180937,정좌표
639,638,홍농점,전남 영광군 홍농읍 홍농로 457-9,전라남도,061-356-4848,126.445958235825,35.3952954825777,정좌표
640,639,현산점,전남 해남군 현산면 탑동리길 5(6),전라남도,061-533-4858,126.554026465873,34.4582674038562,정좌표
641,640,해남화원점,전남 해남군 화원면 금평리 236-3,전라남도,061-532-1353,126.329313179476,34.6696955458302,정좌표
642,641,해남점,전남 해남군 해남읍 해남로 4,전라남도,061-533-3133,126.607548438384,34.5705453678896,정좌표
643,642,한라삼호점,전남 영암군 삼호읍 신항로 80(2층),전라남도,061-462-6636,126.379285015488,34.7463394579043,정좌표
644,643,하당점,전남 목포시 하당로30번길 12(상동),전라남도,061-284-2004,126.422304074978,34.7988021986932,정좌표
645,644,퀸스빌점,전남 영암군 삼호읍 삼호중앙로 129 (퀸스빌2차아파트 상가 101동 102호),전라남도,061-462-9289,126.464647687991,34.7447540706443,정좌표
646,645,창평점,전남 담양군 창평면 의병로 137,전라남도,061-383-7900,127.015563012992,35.2383009649792,정좌표
647,646,진도점,전남 진도군 진도읍 남동리 쌍정2길 30,전라남도,061-542-3939,126.264844894812,34.4823555501353,정좌표
648,647,중동점,전남 광양시 진등길 10(중동),전라남도,061-793-8599,127.690642487213,34.9495696182687,정좌표
649,648,용해점,전남 목포시 용당로 271-1(용해동),전라남도,061-277-3168,126.399073064847,34.8112802950763,정좌표
650,649,오성점,전남 광양시 광양읍 대림오성로 112,전라남도,061-763-9550,127.573936573464,34.964474238504,정좌표
651,650,영광점,전남 영광군 영광읍 중앙로2길 12-15,전라남도,061-351-9944,126.514306297511,35.2713276561575,정좌표
653,652,안좌도점,"전남 신안군 안좌면 김환기길 1-2,1층",전라남도,061-261-8855,126.125421822403,34.7538554203741,정좌표
654,653,신안인스빌점,"전남 목포시 삼학로 363, 상가동 113호(용해동)",전라남도,061-277-9282,126.406938893139,34.8038105295248,정좌표
655,654,순천대학점,"전남 순천시 중앙로 270,1층(석현동)",전라남도,061-751-2651,127.484080099577,34.9698452365254,정좌표
656,655,송지점,전남 해남군 송지면 산정1길 92,전라남도,061-535-5554,126.519748326468,34.3696857245126,정좌표
657,656,서면용당점,전남 순천시 서면 강청길 88(1층),전라남도,061-753-8295,127.502090682895,34.9863280407908,정좌표
658,657,상동점,전남 목포시 상리로1번길 16(상동),전라남도,061-274-3999,126.414867612988,34.8126485148725,정좌표
659,658,산정점,전남 목포시 고하대로 656(산정동),전라남도,062-278-0090,126.370212254956,34.8062682248081,정좌표
660,659,법성점,전남 영광군 법성면  연우로4(법성리),전라남도,061-356-8185,126.444106906107,35.3621892446808,정좌표
661,660,미평점,전남 여수시 미평로 52 1층(미평동),전라남도,061-651-9166,127.708487634917,34.7675544054588,정좌표
662,661,문수점,전남 여수시 문수로 72(문수동),전라남도,061-651-3886,127.703224382372,34.75357114024,정좌표
663,662,무안점,"전남 무안군 무안읍 면성2길 55(3,4)",전라남도,061-453-7077,126.476097435324,34.9888545916196,정좌표
664,663,동정점,전남 여수시 하멜로 18(고소동),전라남도,061-654-9292,127.742006663663,34.7408122158781,정좌표
665,664,돌산점,전남 여수시 돌산읍 강남8길 30(돌산1차청솔아파트 상가동 102호),전라남도,061-644-2777,127.749143511432,34.7205302945434,정좌표
666,665,도초비금점,전남 신안군 도초면 불섬길 85-12,전라남도,061-275-6622,125.936342149768,34.7156538456965,정좌표
667,666,덕양점,전남 여수시 소라면 주삼덕양로 3,전라남도,061-683-8352,127.633691771198,34.7912533958133,정좌표
668,667,대불점,전남 영암군 삼호읍 대불주거1로5길 17,전라남도,061-462-0092,126.456445149761,34.752879598986,정좌표
669,668,담양대치점,전남 담양군 대전면 추성1로 162,전라남도,061-383-2252,126.884650449293,35.2752051600019,정좌표
670,669,남창점,전남 해남군 북평면 볼무당길 5,전라남도,061-533-0805,126.628153093467,34.405653507444,정좌표
671,670,남악점,"전남 무안군 삼향읍 남악5로46번길 22, 111호(황금먹거리장터)",전라남도,061-984-8292,126.473327545923,34.8089448059422,정좌표
672,671,국동점,전남 여수시 국동 994-3,전라남도,061-642-5272,127.715951645606,34.7292698680603,정좌표
673,672,광영점,전남 광양시 광영로 97(광영동),전라남도,061-794-9982,127.718301038299,34.9627123047818,정좌표
674,673,광양점,전남 광양시 광양읍 호북길22,전라남도,061-762-8154,127.584206934867,34.9808804457258,정좌표
675,674,곡성점,전남 곡성군 곡성읍 중앙로 141,전라남도,061-363-7870,127.297482194057,35.2827085499147,정좌표
676,675,강진점,전남 강진군 강진읍 영랑로3길 10,전라남도,061-434-7722,126.769623498644,34.6384185374324,정좌표
677,676,매곡월드점,"울산광역시 북구 매산로 35, 101호(매곡동, 매곡동월드프라자)",울산광역시,052-298-3005,129.358498963162,35.6433927519212,정좌표
678,677,천곡점,"울산광역시 북구 관문길 6-1, 지상1층(천곡동)",울산광역시,052-292-9298,129.331344052055,35.6396811283571,정좌표
679,678,쌍용아진점,"울산광역시 북구 신답로40, 102(상안동,지팝프라자)",울산광역시,052-282-9255,129.343644612761,35.6292049872772,정좌표
680,679,호계점,울산 북구 호계동 255-8,울산광역시,052-286-9984,129.352463578036,35.6298319344092,정좌표
681,680,화봉점,울산광역시 북구 두부곡 7길 1,울산광역시,052-287-9007,129.368499270172,35.5879299927617,정좌표
682,681,서동점(울산),"울산 중구 병영성 3길 9(서동,1층)",울산광역시,052-293-9222,129.345318970879,35.5798232834462,정좌표
683,682,반구점,울산 중구 화합로 395(반구동),울산광역시,052-285-0272,129.338801889074,35.5607850747966,정좌표
684,683,학성점,울산 중구 학성동 189-1,울산광역시,052-297-0067,129.335507446842,35.552984422242,정좌표
685,684,중구점,"울산광역시 중구 동헌길 79, 1층(교동)",울산광역시,052-244-7484,129.316092859971,35.5573181568214,정좌표
686,685,태화점,울산 중구 신기2길 4(태화동),울산광역시,052-245-1220,129.29450994093,35.5522571990605,정좌표
687,686,다운점,울산광역시 중구 운곡8길 48(다운동),울산광역시,052-222-2597,129.273012606869,35.5583551422679,정좌표
688,687,무거점,"울산광역시 남구 신복로 13, 1층(무거동)",울산광역시,052-222-9288,129.260498139964,35.5477213883336,정좌표
689,688,옥동점,울산광역시 남구 문수로 369번길 10-1(옥동),울산광역시,052-269-9293,129.294216042916,35.535602595309,정좌표
690,689,명촌점,"울산광역시 북구 명촌로 81, 1층(명촌동)",울산광역시,052-289-1400,129.356021394703,35.5536222678552,정좌표
691,690,양정점,"울산광역시 북구 염포로 555(양정동,1층)",울산광역시,052-287-9236,129.385597443394,35.5420386792261,정좌표
692,691,남목점,울산 동구 미포2길 50(동부동),울산광역시,052-235-9446,129.428385596489,35.5416424495866,정좌표
693,692,전하1호점,"울산광역시 동구 전하로 8, 1층(전하동",울산광역시,052-234-3467,129.429831960792,35.5124660301928,정좌표
694,693,일산점,울산광역시 동구 방어진순환도로 709(일산동),울산광역시,052-235-3133,129.429436258357,35.5049752132516,정좌표
695,694,방어진점,울산광역시 동구 동진2길 17(방어동),울산광역시,052-201-9338,129.426542492721,35.4872708860271,정좌표
696,695,삼산점,울산 남구 삼산동 삼산중로 114번로 23,울산광역시,052-260-8293,129.335890676695,35.5435541685484,정좌표
697,696,달동점,울산 남구 삼산로 254번길 23,울산광역시,052-257-7111,129.335557425946,35.5366761974975,정좌표
698,697,신정1호점,울산광역시 남구 월평로 69(신정동),울산광역시,052-261-0321,129.313218540983,35.5424831049842,정좌표
699,698,야음점,울산 남구 야음동 459-52,울산광역시,052-267-9292,129.332584422484,35.5241803420886,정좌표
700,699,야음변전소점,울산광역시 남구 처용로 26번길 10(야음동),울산광역시,052-275-4606,129.339995895959,35.5173218357514,정좌표
702,701,덕신점,"울산광역시 울주군 온산읍 신온8길 18, 1층 102호",울산광역시,052-238-1882,129.311343759655,35.4293058134323,정좌표
703,702,나사리점,울산광역시 울주군 서생면 나사해안길 61-1,울산광역시,052-238-3355,129.340738691356,35.3570576386825,정좌표
704,703,훼미리점,울산 울주군 상북면 궁근정리 846-14 진우훼미리상가 102,울산광역시,052-264-5848,129.072964437515,35.6157214077389,정좌표
705,704,언양점,울산 울주군 언양읍 남문길 14,울산광역시,052-263-9222,129.122497933296,35.5644634132351,정좌표
706,705,연동점,세종특별자치시 연동면 청연로 655,세종특별자치시,044-865-9911,127.322634363878,36.562239850984,정좌표
707,706,전동점,세종특별자치시 전동면 운주산로 346,세종특별자치시,044-858-8883,127.267786361342,36.6531645521333,정좌표
708,707,남산점,부산 금정구 남산동 27-50,부산광역시,051-515-9996,129.091330089268,35.2708414955564,정좌표
709,708,부산외대점,부산광역시 금정구 남산로 2-1(남산동),부산광역시,051-517-9989,129.091917734665,35.2669697857466,정좌표
710,709,길천점,부산 기장군 장안읍 길천리 224-5,부산광역시,051-727-3097,129.283432383134,35.3292774573672,정좌표
711,710,좌천점,부산 기장군 장안읍 좌천리 202-6,부산광역시,051-727-0807,129.243529498385,35.3122517910406,정좌표
712,711,일광점,부산광역시 기장군 일광면 삼성리 33-1,부산광역시,051-722-1515,129.233851740944,35.2662891704062,정좌표
713,712,기장점,부산광역시 기장군 기장읍 차성로 288번길 66,부산광역시,051-721-5577,129.217043626474,35.2429141185015,정좌표
714,713,반송본점,부산광역시 해운대구 반송동 62-344,부산광역시,051-543-7992,129.156966767653,35.2316348815345,정좌표
715,714,서동점(부산),부산 금정구 서동 205-13,부산광역시,051-531-2557,129.106729516355,35.214541703949,정좌표
716,715,명장2호점,"부산광역시 동래구 반송로 339번길 8, 1동 101호(명장동,협진태양아파트상가)",부산광역시,051-522-9285,129.103029742072,35.2099146967881,정좌표
717,716,강동점,부산 강서구 강동동 112-4,부산광역시,051-971-1244,128.937642536535,35.2173816860349,정좌표
718,717,공항점,부산광역시 강서구 공항로 811번길 65(대저2동),부산광역시,051-971-9282,128.954271308681,35.1806796470869,정좌표
719,718,덕포1호점,부산광역시 사상구 사상로 326(덕포동),부산광역시,051-302-8181,128.984206748387,35.1736996745416,정좌표
720,719,스마트W개금점,"부산광역시 부산진구 가야대로 411, 1층 105호(개금동,개금역스마트더블유)",부산광역시,051-893-1116,129.017507013729,35.1526389801001,정좌표
721,720,개금엘지점,"부산광역시 부산진구 백양대로 309(개금동,(1층))",부산광역시,051-896-4480,129.017752069241,35.1540885901451,정좌표
722,721,개금주공점,"부산광역시 부산진구 백양대로 136번길 37-9,1층(당감동,당평교회)",부산광역시,051-891-2577,129.03320971117,35.1618721031447,정좌표
723,722,금곡점,"부산광역시 북구 금곡대로 470번길 35,105(금곡동,유림상가)",부산광역시,051-361-4148,129.013319737352,35.2517014064032,정좌표
725,724,구포1호점,부산광역시 북구 구포시장길 44(구포동),부산광역시,051-337-7377,129.002986003947,35.207434001711,정좌표
726,725,구포3호점,부산광역시 북구 시랑로 72-1(구포동),부산광역시,051-336-1244,129.005558160225,35.1991906391699,정좌표
727,726,덕천점,부산 북구 덕천동 의성로 115번길 3,부산광역시,051-338-9977,129.011147303359,35.2104361807626,정좌표
728,727,만덕점,부산 북구 만덕2로 32(만덕동),부산광역시,051-331-5877,129.037789796369,35.21056498014,정좌표
729,728,온천장점,부산광역시 동래구 금강로 90(온천동),부산광역시,051-556-9233,129.078708407767,35.2170245333573,정좌표
730,729,장전점,부산광역시 금정구 금정로 149번길 8(장전동),부산광역시,051-583-6262,129.087286348792,35.2381199901508,정좌표
731,730,미남점,"부산광역시 동래구 여고북로 109 (온천동,1층)",부산광역시,051-503-8292,129.071106578725,35.2011684894881,정좌표
732,731,사직국민시장점,"부산광역시 동래구 사직북로 63번길 33-1,1층(사직동)",부산광역시,051-501-1812,129.057954842297,35.198756537298,정좌표
733,732,사직운동장점,"부산광역시 동래구 여고로 7, 1층(사직동)",부산광역시,051-505-9283,129.064833579955,35.195322882446,정좌표
734,733,거제점,부산 연제구 아시아드대로 46번길 7(거제동),부산광역시,051-502-9943,129.068660491343,35.1889271695587,정좌표
735,734,연산본점,부산광역시 연제구 쌍미천로 126(연산동),부산광역시,051-851-1253,129.08731697318,35.1837612963346,정좌표
737,736,전포점,"부산 부산진구 전포동 전포대로294,2-101(전포동한신상가)",부산광역시,051-804-9280,129.067281994506,35.1628921041246,정좌표
739,738,문현2호점,부산광역시 남구 전포대로 77번길 9-2(문현동),부산광역시,051-631-2568,129.066021193024,35.1437233002105,정좌표
740,739,못골점,부산 남구 대연동 1604-8,부산광역시,051-646-6077,129.08185258275,35.1342531364851,정좌표
741,740,문현점,부산 남구 문현동 351-6,부산광역시,051-635-9294,129.069837000038,35.1356335230941,정좌표
742,741,감만점,부산 남구 감만동 146-1,부산광역시,051-631-9288,129.081458720098,35.1163118895494,정좌표
743,742,대연점,부산광역시 남구 석포로 79(대연동),부산광역시,051-622-9254,129.088617886197,35.1250870017769,정좌표
744,743,용호시장점,"부산광역시 남구 용호로 190, 1층(용호동)",부산광역시,051-623-0202,129.110864993612,35.1154797212693,정좌표
745,744,용호점,부산광역시 남구 동명로 121(용호동),부산광역시,051-611-9201,129.11024338373,35.1201346749899,정좌표
747,746,대연1호점,부산 남구 대연동 290-11,부산광역시,051-625-1331,129.091747486167,35.1365379012121,정좌표
748,747,남천점,"부산광역시 수영구 남천동로 7, 1층(남천동,장우빌딩)",부산광역시,051-624-9282,129.112038972815,35.1466058511512,인근좌표
749,748,광안점,부산 수영구 광안동  537-2 ,부산광역시,051-757-7781,129.107766391862,35.1606498675807,정좌표
750,749,수비점,"부산광역시 해운대구 해운대로 383번 가길 19, 101호(우동, 삼진그린아파트상가)",부산광역시,051-818-7272,129.140452830844,35.1715431768166,정좌표
751,750,송정점,부산 해운대구 송정동 200-19,부산광역시,051-704-7977,129.203548660524,35.1828443341838,정좌표
752,751,신도시2호점,부산 해운대구 좌동 1288 대동타운분산상가 203,부산광역시,051-701-3331,129.172842547218,35.1767812098583,정좌표
